REGIÃO,DATA FINAL,PREÇO MÉDIO REVENDA
CENTRO OESTE,2004-05-15,1.099
CENTRO OESTE,2004-05-22,1.099
CENTRO OESTE,2004-05-29,1.099
CENTRO OESTE,2004-06-05,1.099
CENTRO OESTE,2004-06-12,1.099
CENTRO OESTE,2004-06-19,1.099
CENTRO OESTE,2004-06-26,1.097
CENTRO OESTE,2004-07-03,1.099
CENTRO OESTE,2004-07-10,1.099
CENTRO OESTE,2004-07-17,1.144
CENTRO OESTE,2004-07-24,1.144
CENTRO OESTE,2004-07-31,1.144
CENTRO OESTE,2004-08-07,1.144
CENTRO OESTE,2004-08-14,1.144
CENTRO OESTE,2004-08-21,1.144
CENTRO OESTE,2004-08-28,1.144
CENTRO OESTE,2004-09-04,1.144
CENTRO OESTE,2004-09-11,1.144
CENTRO OESTE,2004-09-18,1.144
CENTRO OESTE,2004-09-25,1.137
CENTRO OESTE,2004-10-02,1.137
CENTRO OESTE,2004-10-09,1.137
CENTRO OESTE,2004-10-16,1.137
CENTRO OESTE,2004-10-23,1.139
CENTRO OESTE,2004-10-30,1.139
CENTRO OESTE,2004-11-06,1.139
CENTRO OESTE,2004-11-13,1.139
CENTRO OESTE,2004-11-20,1.139
CENTRO OESTE,2004-11-27,1.139
CENTRO OESTE,2004-12-04,1.139
CENTRO OESTE,2004-12-11,1.167
CENTRO OESTE,2004-12-18,1.169
CENTRO OESTE,2004-12-25,1.169
CENTRO OESTE,2005-01-01,1.169
CENTRO OESTE,2005-01-08,1.169
CENTRO OESTE,2005-01-15,1.169
CENTRO OESTE,2005-01-22,1.169
CENTRO OESTE,2005-01-29,1.169
CENTRO OESTE,2005-02-05,1.169
CENTRO OESTE,2005-02-12,1.169
CENTRO OESTE,2005-02-19,1.169
CENTRO OESTE,2005-02-26,1.169
CENTRO OESTE,2005-03-05,1.169
CENTRO OESTE,2005-03-12,1.159
CENTRO OESTE,2005-03-19,1.169
CENTRO OESTE,2005-03-26,1.169
CENTRO OESTE,2005-04-02,1.169
CENTRO OESTE,2005-04-09,1.169
CENTRO OESTE,2005-04-16,1.169
CENTRO OESTE,2005-04-23,1.169
CENTRO OESTE,2005-04-30,1.169
CENTRO OESTE,2005-05-07,1.249
CENTRO OESTE,2005-05-14,1.249
CENTRO OESTE,2005-05-21,1.249
CENTRO OESTE,2005-05-28,1.249
CENTRO OESTE,2005-06-04,1.249
CENTRO OESTE,2005-06-11,1.249
CENTRO OESTE,2005-06-18,1.249
CENTRO OESTE,2005-06-25,1.249
CENTRO OESTE,2005-07-02,1.249
CENTRO OESTE,2005-07-09,1.249
CENTRO OESTE,2005-07-16,1.249
CENTRO OESTE,2005-07-23,1.249
CENTRO OESTE,2005-07-30,1.249
CENTRO OESTE,2005-08-06,1.249
CENTRO OESTE,2005-08-13,1.249
CENTRO OESTE,2005-09-03,1.249
CENTRO OESTE,2005-09-10,1.27
CENTRO OESTE,2005-09-17,1.307
CENTRO OESTE,2005-09-24,1.319
CENTRO OESTE,2005-10-01,1.306
CENTRO OESTE,2005-10-08,1.319
CENTRO OESTE,2005-10-15,1.405
CENTRO OESTE,2005-10-22,1.49
CENTRO OESTE,2005-10-29,1.319
CENTRO OESTE,2005-11-05,1.319
CENTRO OESTE,2005-11-12,1.317
CENTRO OESTE,2005-11-19,1.319
CENTRO OESTE,2005-11-26,1.319
CENTRO OESTE,2005-12-03,1.319
CENTRO OESTE,2005-12-10,1.319
CENTRO OESTE,2005-12-17,1.319
CENTRO OESTE,2005-12-24,1.584
CENTRO OESTE,2005-12-31,1.642
CENTRO OESTE,2006-01-07,1.646
CENTRO OESTE,2006-01-14,1.692
CENTRO OESTE,2006-01-21,1.319
CENTRO OESTE,2006-01-28,1.319
CENTRO OESTE,2006-02-04,1.319
CENTRO OESTE,2006-02-11,1.489
CENTRO OESTE,2006-02-18,1.489
CENTRO OESTE,2006-02-25,1.489
CENTRO OESTE,2006-03-04,1.489
CENTRO OESTE,2006-03-11,1.489
CENTRO OESTE,2006-03-18,1.489
CENTRO OESTE,2006-03-25,1.489
CENTRO OESTE,2006-04-01,1.853
CENTRO OESTE,2006-04-08,1.489
CENTRO OESTE,2006-04-15,1.489
CENTRO OESTE,2006-04-22,1.496
CENTRO OESTE,2006-04-29,1.497
CENTRO OESTE,2006-05-06,1.568
CENTRO OESTE,2006-05-13,1.566
CENTRO OESTE,2006-05-20,1.568
CENTRO OESTE,2006-05-27,1.568
CENTRO OESTE,2006-06-03,1.569
CENTRO OESTE,2006-06-10,1.551
CENTRO OESTE,2006-06-17,1.534
CENTRO OESTE,2006-06-24,1.542
CENTRO OESTE,2006-07-01,1.53
CENTRO OESTE,2006-07-08,1.569
CENTRO OESTE,2006-07-15,1.558
CENTRO OESTE,2006-07-22,1.532
CENTRO OESTE,2006-07-29,1.562
CENTRO OESTE,2006-08-05,1.546
CENTRO OESTE,2006-08-12,1.547
CENTRO OESTE,2006-08-19,1.553
CENTRO OESTE,2006-08-26,1.523
CENTRO OESTE,2006-09-02,1.51
CENTRO OESTE,2006-09-09,1.501
CENTRO OESTE,2006-09-16,1.485
CENTRO OESTE,2006-09-23,1.481
CENTRO OESTE,2006-09-30,1.451
CENTRO OESTE,2006-10-07,1.42
CENTRO OESTE,2006-10-14,1.438
CENTRO OESTE,2006-10-21,1.404
CENTRO OESTE,2006-10-28,1.373
CENTRO OESTE,2006-11-04,1.371
CENTRO OESTE,2006-11-11,1.396
CENTRO OESTE,2006-11-18,1.521
CENTRO OESTE,2006-11-25,1.518
CENTRO OESTE,2006-12-02,1.509
CENTRO OESTE,2006-12-09,1.499
CENTRO OESTE,2006-12-16,1.509
CENTRO OESTE,2006-12-23,1.484
CENTRO OESTE,2006-12-30,1.517
CENTRO OESTE,2007-01-06,1.5
CENTRO OESTE,2007-01-13,1.512
CENTRO OESTE,2007-01-20,1.523
CENTRO OESTE,2007-01-27,1.52
CENTRO OESTE,2007-02-03,1.507
CENTRO OESTE,2007-02-10,1.53
CENTRO OESTE,2007-02-17,1.569
CENTRO OESTE,2007-02-24,1.555
CENTRO OESTE,2007-03-03,1.544
CENTRO OESTE,2007-03-10,1.545
CENTRO OESTE,2007-03-17,1.535
CENTRO OESTE,2007-03-24,1.53
CENTRO OESTE,2007-03-31,1.545
CENTRO OESTE,2007-04-07,1.674
CENTRO OESTE,2007-04-14,1.567
CENTRO OESTE,2007-04-21,1.569
CENTRO OESTE,2007-04-28,1.569
CENTRO OESTE,2007-05-05,1.569
CENTRO OESTE,2007-05-12,1.569
CENTRO OESTE,2007-05-19,1.49
CENTRO OESTE,2007-05-26,1.49
CENTRO OESTE,2007-06-02,1.462
CENTRO OESTE,2007-06-09,1.427
CENTRO OESTE,2007-06-16,1.401
CENTRO OESTE,2007-06-23,1.381
CENTRO OESTE,2007-06-30,1.377
CENTRO OESTE,2007-07-07,1.317
CENTRO OESTE,2007-07-14,1.309
CENTRO OESTE,2007-07-21,1.315
CENTRO OESTE,2007-07-28,1.26
CENTRO OESTE,2007-08-04,1.226
CENTRO OESTE,2007-08-11,1.21
CENTRO OESTE,2007-08-18,1.208
CENTRO OESTE,2007-08-25,1.202
CENTRO OESTE,2007-09-01,1.2
CENTRO OESTE,2007-09-08,1.188
CENTRO OESTE,2007-09-15,1.199
CENTRO OESTE,2007-09-22,1.206
CENTRO OESTE,2007-09-29,1.238
CENTRO OESTE,2007-10-06,1.256
CENTRO OESTE,2007-10-13,1.256
CENTRO OESTE,2007-10-20,1.253
CENTRO OESTE,2007-10-27,1.255
CENTRO OESTE,2007-11-03,1.348
CENTRO OESTE,2007-11-10,1.351
CENTRO OESTE,2007-11-17,1.398
CENTRO OESTE,2007-11-24,1.423
CENTRO OESTE,2007-12-01,1.471
CENTRO OESTE,2007-12-08,1.467
CENTRO OESTE,2007-12-15,1.478
CENTRO OESTE,2007-12-22,1.495
CENTRO OESTE,2007-12-29,1.497
CENTRO OESTE,2008-01-05,1.52
CENTRO OESTE,2008-01-12,1.581
CENTRO OESTE,2008-01-19,1.584
CENTRO OESTE,2008-01-26,1.563
CENTRO OESTE,2008-02-02,1.551
CENTRO OESTE,2008-02-09,1.589
CENTRO OESTE,2008-02-16,1.591
CENTRO OESTE,2008-02-23,1.554
CENTRO OESTE,2008-03-01,1.523
CENTRO OESTE,2008-03-08,1.481
CENTRO OESTE,2008-03-15,1.555
CENTRO OESTE,2008-03-22,1.58
CENTRO OESTE,2008-03-29,1.541
CENTRO OESTE,2008-04-05,1.494
CENTRO OESTE,2008-04-12,1.471
CENTRO OESTE,2008-04-19,1.454
CENTRO OESTE,2008-04-26,1.437
CENTRO OESTE,2008-05-03,1.435
CENTRO OESTE,2008-05-10,1.463
CENTRO OESTE,2008-05-17,1.451
CENTRO OESTE,2008-05-24,1.451
CENTRO OESTE,2008-05-31,1.414
CENTRO OESTE,2008-06-07,1.382
CENTRO OESTE,2008-06-14,1.324
CENTRO OESTE,2008-06-21,1.296
CENTRO OESTE,2008-06-28,1.264
CENTRO OESTE,2008-07-05,1.257
CENTRO OESTE,2008-07-12,1.251
CENTRO OESTE,2008-07-19,1.304
CENTRO OESTE,2008-07-26,1.33
CENTRO OESTE,2008-08-02,1.295
CENTRO OESTE,2008-08-09,1.278
CENTRO OESTE,2008-08-16,1.241
CENTRO OESTE,2008-08-23,1.233
CENTRO OESTE,2008-08-30,1.269
CENTRO OESTE,2008-09-06,1.375
CENTRO OESTE,2008-09-13,1.38
CENTRO OESTE,2008-09-20,1.378
CENTRO OESTE,2008-09-27,1.404
CENTRO OESTE,2008-10-04,1.469
CENTRO OESTE,2008-10-11,1.481
CENTRO OESTE,2008-10-18,1.476
CENTRO OESTE,2008-10-25,1.479
CENTRO OESTE,2008-11-01,1.474
CENTRO OESTE,2008-11-08,1.349
CENTRO OESTE,2008-11-15,1.299
CENTRO OESTE,2008-11-22,1.268
CENTRO OESTE,2008-11-29,1.298
CENTRO OESTE,2008-12-06,1.3
CENTRO OESTE,2008-12-13,1.303
CENTRO OESTE,2008-12-20,1.325
CENTRO OESTE,2008-12-27,1.368
CENTRO OESTE,2009-01-03,1.371
CENTRO OESTE,2009-01-10,1.375
CENTRO OESTE,2009-01-17,1.49
CENTRO OESTE,2009-01-24,1.51
CENTRO OESTE,2009-01-31,1.526
CENTRO OESTE,2009-02-07,1.602
CENTRO OESTE,2009-02-14,1.526
CENTRO OESTE,2009-02-21,1.52
CENTRO OESTE,2009-02-28,1.505
CENTRO OESTE,2009-03-07,1.526
CENTRO OESTE,2009-03-14,1.552
CENTRO OESTE,2009-03-21,1.551
CENTRO OESTE,2009-03-28,1.545
CENTRO OESTE,2009-04-04,1.544
CENTRO OESTE,2009-04-11,1.539
CENTRO OESTE,2009-04-18,1.529
CENTRO OESTE,2009-04-25,1.515
CENTRO OESTE,2009-05-02,1.499
CENTRO OESTE,2009-05-09,1.486
CENTRO OESTE,2009-05-16,1.463
CENTRO OESTE,2009-05-23,1.443
CENTRO OESTE,2009-05-30,1.382
CENTRO OESTE,2009-06-06,1.368
CENTRO OESTE,2009-06-13,1.323
CENTRO OESTE,2009-06-20,1.317
CENTRO OESTE,2009-06-27,1.283
CENTRO OESTE,2009-07-04,1.264
CENTRO OESTE,2009-07-11,1.236
CENTRO OESTE,2009-07-18,1.272
CENTRO OESTE,2009-07-25,1.272
CENTRO OESTE,2009-08-01,1.313
CENTRO OESTE,2009-08-08,1.326
CENTRO OESTE,2009-08-15,1.356
CENTRO OESTE,2009-09-05,1.204
CENTRO OESTE,2009-09-12,1.211
CENTRO OESTE,2009-09-19,1.253
CENTRO OESTE,2009-09-26,1.356
CENTRO OESTE,2009-10-03,1.339
CENTRO OESTE,2009-10-10,1.351
CENTRO OESTE,2009-10-17,1.352
CENTRO OESTE,2009-10-24,1.389
CENTRO OESTE,2009-10-31,1.452
CENTRO OESTE,2009-11-07,1.458
CENTRO OESTE,2009-11-14,1.463
CENTRO OESTE,2009-11-21,1.489
CENTRO OESTE,2009-11-28,1.594
CENTRO OESTE,2009-12-05,1.602
CENTRO OESTE,2009-12-12,1.62
CENTRO OESTE,2009-12-19,1.613
CENTRO OESTE,2009-12-26,1.629
CENTRO OESTE,2010-01-02,1.628
CENTRO OESTE,2010-01-09,1.644
CENTRO OESTE,2010-01-16,1.696
CENTRO OESTE,2010-01-23,1.728
CENTRO OESTE,2010-01-30,1.721
CENTRO OESTE,2010-02-06,1.746
CENTRO OESTE,2010-02-13,1.749
CENTRO OESTE,2010-02-20,1.868
CENTRO OESTE,2010-02-27,1.875
CENTRO OESTE,2010-03-06,1.822
CENTRO OESTE,2010-03-13,1.799
CENTRO OESTE,2010-03-20,1.708
CENTRO OESTE,2010-03-27,1.592
CENTRO OESTE,2010-04-03,1.544
CENTRO OESTE,2010-04-10,1.514
CENTRO OESTE,2010-04-17,1.517
CENTRO OESTE,2010-04-24,1.52
CENTRO OESTE,2010-05-01,1.51
CENTRO OESTE,2010-05-08,1.477
CENTRO OESTE,2010-05-15,1.465
CENTRO OESTE,2010-05-22,1.442
CENTRO OESTE,2010-05-29,1.417
CENTRO OESTE,2010-06-05,1.418
CENTRO OESTE,2010-06-12,1.406
CENTRO OESTE,2010-06-19,1.407
CENTRO OESTE,2010-06-26,1.399
CENTRO OESTE,2010-07-03,1.396
CENTRO OESTE,2010-07-10,1.387
CENTRO OESTE,2010-07-17,1.386
CENTRO OESTE,2010-07-24,1.444
CENTRO OESTE,2010-07-31,1.469
CENTRO OESTE,2010-08-07,1.443
CENTRO OESTE,2010-08-14,1.45
CENTRO OESTE,2010-08-21,1.459
CENTRO OESTE,2010-08-28,1.472
CENTRO OESTE,2010-09-04,1.475
CENTRO OESTE,2010-09-11,1.476
CENTRO OESTE,2010-09-18,1.475
CENTRO OESTE,2010-09-25,1.474
CENTRO OESTE,2010-10-02,1.478
CENTRO OESTE,2010-10-09,1.533
CENTRO OESTE,2010-10-16,1.626
CENTRO OESTE,2010-10-23,1.63
CENTRO OESTE,2010-10-30,1.657
CENTRO OESTE,2010-11-06,1.683
CENTRO OESTE,2010-11-13,1.692
CENTRO OESTE,2010-11-20,1.688
CENTRO OESTE,2010-11-27,1.687
CENTRO OESTE,2010-12-04,1.687
CENTRO OESTE,2010-12-11,1.688
CENTRO OESTE,2010-12-18,1.495
CENTRO OESTE,2010-12-25,1.705
CENTRO OESTE,2011-01-01,1.705
CENTRO OESTE,2011-01-08,1.717
CENTRO OESTE,2011-01-15,1.825
CENTRO OESTE,2011-01-22,1.749
CENTRO OESTE,2011-01-29,1.872
CENTRO OESTE,2011-02-05,1.871
CENTRO OESTE,2011-02-12,1.867
CENTRO OESTE,2011-02-19,1.495
CENTRO OESTE,2011-02-26,1.92
CENTRO OESTE,2011-03-05,1.978
CENTRO OESTE,2011-03-12,1.989
CENTRO OESTE,2011-03-19,2.002
CENTRO OESTE,2011-03-26,2.004
CENTRO OESTE,2011-04-02,1.749
CENTRO OESTE,2011-04-09,2.015
CENTRO OESTE,2011-04-16,2.011
CENTRO OESTE,2011-04-23,2.011
CENTRO OESTE,2011-04-30,2.016
CENTRO OESTE,2011-05-07,2.017
CENTRO OESTE,2011-05-14,2.014
CENTRO OESTE,2011-05-21,1.8
CENTRO OESTE,2011-05-28,1.68
CENTRO OESTE,2011-06-04,1.604
CENTRO OESTE,2011-06-11,1.579
CENTRO OESTE,2011-06-18,1.543
CENTRO OESTE,2011-06-25,1.564
CENTRO OESTE,2011-07-02,1.611
CENTRO OESTE,2011-07-09,1.65
CENTRO OESTE,2011-07-16,1.673
CENTRO OESTE,2011-07-23,1.713
CENTRO OESTE,2011-07-30,1.712
CENTRO OESTE,2011-08-06,1.716
CENTRO OESTE,2011-08-13,1.72
CENTRO OESTE,2011-08-20,1.726
CENTRO OESTE,2011-08-27,1.76
CENTRO OESTE,2011-09-03,1.867
CENTRO OESTE,2011-09-10,1.756
CENTRO OESTE,2011-09-17,1.757
CENTRO OESTE,2011-09-24,1.749
CENTRO OESTE,2011-10-01,1.765
CENTRO OESTE,2011-10-08,1.545
CENTRO OESTE,2011-10-15,1.545
CENTRO OESTE,2011-10-22,1.945
CENTRO OESTE,2011-10-29,1.62
CENTRO OESTE,2011-11-05,1.749
CENTRO OESTE,2011-11-12,1.95
CENTRO OESTE,2011-11-19,1.815
CENTRO OESTE,2011-11-26,1.749
CENTRO OESTE,2011-12-03,1.759
CENTRO OESTE,2011-12-10,2.001
CENTRO OESTE,2011-12-17,1.749
CENTRO OESTE,2011-12-24,1.84
CENTRO OESTE,2011-12-31,2.003
CENTRO OESTE,2012-01-07,1.994
CENTRO OESTE,2012-01-14,1.999
CENTRO OESTE,2012-01-21,1.995
CENTRO OESTE,2012-01-28,1.892
CENTRO OESTE,2012-02-04,1.973
CENTRO OESTE,2012-02-11,1.962
CENTRO OESTE,2012-02-18,1.891
CENTRO OESTE,2012-02-25,1.896
CENTRO OESTE,2012-03-03,1.938
CENTRO OESTE,2012-03-10,1.894
CENTRO OESTE,2012-03-17,1.976
CENTRO OESTE,2012-03-24,1.986
CENTRO OESTE,2012-03-31,1.988
CENTRO OESTE,2012-04-07,1.981
CENTRO OESTE,2012-04-14,1.976
CENTRO OESTE,2012-04-21,1.982
CENTRO OESTE,2012-04-28,1.976
CENTRO OESTE,2012-05-05,1.981
CENTRO OESTE,2012-05-12,1.82
CENTRO OESTE,2012-05-19,1.902
CENTRO OESTE,2012-05-26,1.933
CENTRO OESTE,2012-06-02,1.891
CENTRO OESTE,2012-06-09,1.912
CENTRO OESTE,2012-06-16,1.881
CENTRO OESTE,2012-06-23,1.877
CENTRO OESTE,2012-06-30,1.878
CENTRO OESTE,2012-07-07,1.872
CENTRO OESTE,2012-07-14,1.869
CENTRO OESTE,2012-07-21,1.855
CENTRO OESTE,2012-07-28,1.85
CENTRO OESTE,2012-08-04,1.844
CENTRO OESTE,2012-08-11,1.84
CENTRO OESTE,2012-08-18,1.842
CENTRO OESTE,2012-08-25,1.842
CENTRO OESTE,2012-09-01,1.832
CENTRO OESTE,2012-09-08,1.826
CENTRO OESTE,2012-09-15,1.825
CENTRO OESTE,2012-09-22,1.822
CENTRO OESTE,2012-09-29,1.838
CENTRO OESTE,2012-10-06,1.825
CENTRO OESTE,2012-10-13,1.808
CENTRO OESTE,2012-10-20,1.802
CENTRO OESTE,2012-10-27,1.801
CENTRO OESTE,2012-11-03,1.795
CENTRO OESTE,2012-11-10,1.795
CENTRO OESTE,2012-11-17,1.788
CENTRO OESTE,2012-11-24,1.793
CENTRO OESTE,2012-12-01,1.825
CENTRO OESTE,2012-12-08,1.814
CENTRO OESTE,2012-12-15,1.832
CENTRO OESTE,2012-12-22,1.873
CENTRO OESTE,2012-12-29,1.873
CENTRO OESTE,2013-01-05,1.871
CENTRO OESTE,2013-01-12,1.916
CENTRO OESTE,2013-01-19,1.944
CENTRO OESTE,2013-01-26,1.936
CENTRO OESTE,2013-02-02,1.952
CENTRO OESTE,2013-02-09,1.971
CENTRO OESTE,2013-02-16,1.986
CENTRO OESTE,2013-02-23,1.986
CENTRO OESTE,2013-03-02,1.989
CENTRO OESTE,2013-03-09,1.989
CENTRO OESTE,2013-03-16,1.994
CENTRO OESTE,2013-03-23,1.989
CENTRO OESTE,2013-03-30,1.996
CENTRO OESTE,2013-04-06,1.997
CENTRO OESTE,2013-04-13,1.994
CENTRO OESTE,2013-04-20,1.987
CENTRO OESTE,2013-04-27,1.983
CENTRO OESTE,2013-05-04,1.946
CENTRO OESTE,2013-05-11,1.939
CENTRO OESTE,2013-05-18,1.933
CENTRO OESTE,2013-05-25,1.904
CENTRO OESTE,2013-06-01,1.887
CENTRO OESTE,2013-06-08,1.933
CENTRO OESTE,2013-06-15,1.919
CENTRO OESTE,2013-06-22,1.902
CENTRO OESTE,2013-06-29,1.886
CENTRO OESTE,2013-07-06,1.873
CENTRO OESTE,2013-07-13,1.864
CENTRO OESTE,2013-07-20,1.864
CENTRO OESTE,2013-07-27,1.861
CENTRO OESTE,2013-08-03,1.859
CENTRO OESTE,2013-08-10,1.858
CENTRO OESTE,2013-08-17,1.853
CENTRO OESTE,2013-08-24,1.851
CENTRO OESTE,2013-08-31,1.853
CENTRO OESTE,2013-09-07,1.84
CENTRO OESTE,2013-09-14,1.844
CENTRO OESTE,2013-09-21,1.847
CENTRO OESTE,2013-09-28,1.938
CENTRO OESTE,2013-10-05,1.937
CENTRO OESTE,2013-10-12,1.944
CENTRO OESTE,2013-10-19,1.942
CENTRO OESTE,2013-10-26,1.942
CENTRO OESTE,2013-11-02,1.946
CENTRO OESTE,2013-11-09,1.943
CENTRO OESTE,2013-11-16,1.948
CENTRO OESTE,2013-11-23,1.944
CENTRO OESTE,2013-11-30,1.947
CENTRO OESTE,2013-12-07,1.982
CENTRO OESTE,2013-12-14,2.05
CENTRO OESTE,2013-12-21,2.046
CENTRO OESTE,2013-12-28,2.033
CENTRO OESTE,2014-01-04,2.045
CENTRO OESTE,2014-01-11,2.065
CENTRO OESTE,2014-01-18,2.075
CENTRO OESTE,2014-01-25,2.081
CENTRO OESTE,2014-02-01,2.039
CENTRO OESTE,2014-02-08,2.137
CENTRO OESTE,2014-02-15,2.124
CENTRO OESTE,2014-02-22,2.138
CENTRO OESTE,2014-03-01,2.148
CENTRO OESTE,2014-03-08,2.167
CENTRO OESTE,2014-03-15,2.159
CENTRO OESTE,2014-03-22,2.23
CENTRO OESTE,2014-03-29,2.246
CENTRO OESTE,2014-04-05,2.257
CENTRO OESTE,2014-04-12,2.258
CENTRO OESTE,2014-04-19,2.05
CENTRO OESTE,2014-04-26,2.251
CENTRO OESTE,2014-05-03,2.253
CENTRO OESTE,2014-05-10,2.249
CENTRO OESTE,2014-05-17,2.23
CENTRO OESTE,2014-05-24,2.194
CENTRO OESTE,2014-05-31,2.191
CENTRO OESTE,2014-06-07,2.182
CENTRO OESTE,2014-06-14,2.165
CENTRO OESTE,2014-06-21,2.117
CENTRO OESTE,2014-06-28,2.053
CENTRO OESTE,2014-07-05,2.045
CENTRO OESTE,2014-07-12,2.019
CENTRO OESTE,2014-07-19,2.018
CENTRO OESTE,2014-07-26,2.011
CENTRO OESTE,2014-08-02,1.954
CENTRO OESTE,2014-08-09,1.912
CENTRO OESTE,2014-08-16,1.903
CENTRO OESTE,2014-08-23,1.862
CENTRO OESTE,2014-08-30,1.885
CENTRO OESTE,2014-09-06,1.831
CENTRO OESTE,2014-09-13,1.829
CENTRO OESTE,2014-09-20,1.929
CENTRO OESTE,2014-09-27,1.988
CENTRO OESTE,2014-10-04,1.981
CENTRO OESTE,2014-10-11,1.985
CENTRO OESTE,2014-10-18,1.978
CENTRO OESTE,2014-10-25,1.98
CENTRO OESTE,2014-11-01,1.983
CENTRO OESTE,2014-11-08,1.985
CENTRO OESTE,2014-11-15,1.99
CENTRO OESTE,2014-11-22,1.989
CENTRO OESTE,2014-11-29,1.99
CENTRO OESTE,2014-12-06,1.989
CENTRO OESTE,2014-12-13,2.137
CENTRO OESTE,2014-12-20,2.14
CENTRO OESTE,2014-12-27,2.127
CENTRO OESTE,2015-01-03,2.084
CENTRO OESTE,2015-01-10,2.006
CENTRO OESTE,2015-01-17,1.989
CENTRO OESTE,2015-01-24,1.964
CENTRO OESTE,2015-01-31,1.982
CENTRO OESTE,2015-02-07,2.11
CENTRO OESTE,2015-02-14,2.133
CENTRO OESTE,2015-02-21,2.128
CENTRO OESTE,2015-02-28,2.136
CENTRO OESTE,2015-03-07,2.161
CENTRO OESTE,2015-03-14,2.168
CENTRO OESTE,2015-03-21,2.159
CENTRO OESTE,2015-03-28,2.146
CENTRO OESTE,2015-04-04,2.094
CENTRO OESTE,2015-04-11,2.117
CENTRO OESTE,2015-04-18,2.078
CENTRO OESTE,2015-04-25,2.082
CENTRO OESTE,2015-05-02,2.096
CENTRO OESTE,2015-05-09,2.074
CENTRO OESTE,2015-05-16,2.058
CENTRO OESTE,2015-05-23,2.06
CENTRO OESTE,2015-05-30,2.047
CENTRO OESTE,2015-06-06,2.01
CENTRO OESTE,2015-06-13,2.012
CENTRO OESTE,2015-06-20,2.003
CENTRO OESTE,2015-06-27,2.008
CENTRO OESTE,2015-07-04,1.992
CENTRO OESTE,2015-07-11,2.0
CENTRO OESTE,2015-07-18,2.002
CENTRO OESTE,2015-07-25,2.028
CENTRO OESTE,2015-08-01,2.002
CENTRO OESTE,2015-08-08,1.968
CENTRO OESTE,2015-08-15,1.948
CENTRO OESTE,2015-08-29,1.893
CENTRO OESTE,2015-09-05,1.9
CENTRO OESTE,2015-09-12,1.912
CENTRO OESTE,2015-09-19,1.901
CENTRO OESTE,2015-09-26,1.893
CENTRO OESTE,2015-10-03,1.857
CENTRO OESTE,2015-10-10,1.89
CENTRO OESTE,2015-10-17,1.925
CENTRO OESTE,2015-10-24,2.011
CENTRO OESTE,2015-10-31,2.05
CENTRO OESTE,2015-11-07,2.064
CENTRO OESTE,2015-11-14,2.301
CENTRO OESTE,2015-11-21,2.443
CENTRO OESTE,2015-11-28,2.456
CENTRO OESTE,2015-12-05,2.497
CENTRO OESTE,2015-12-12,2.577
CENTRO OESTE,2015-12-19,2.583
CENTRO OESTE,2015-12-26,2.582
CENTRO OESTE,2016-01-02,2.576
CENTRO OESTE,2016-01-09,2.598
CENTRO OESTE,2016-01-16,2.676
CENTRO OESTE,2016-01-23,2.68
CENTRO OESTE,2016-01-30,2.748
CENTRO OESTE,2016-02-06,2.748
CENTRO OESTE,2016-02-13,2.738
CENTRO OESTE,2016-02-20,2.704
CENTRO OESTE,2016-02-27,2.719
CENTRO OESTE,2016-03-05,2.709
CENTRO OESTE,2016-03-12,2.705
CENTRO OESTE,2016-03-19,2.687
CENTRO OESTE,2016-03-26,2.681
CENTRO OESTE,2016-04-02,2.664
CENTRO OESTE,2016-04-09,2.651
CENTRO OESTE,2016-04-16,2.625
CENTRO OESTE,2016-04-23,2.619
CENTRO OESTE,2016-04-30,2.626
CENTRO OESTE,2016-05-07,2.58
CENTRO OESTE,2016-05-14,2.559
CENTRO OESTE,2016-05-21,2.532
CENTRO OESTE,2016-05-28,2.484
CENTRO OESTE,2016-06-04,2.488
CENTRO OESTE,2016-06-11,2.329
CENTRO OESTE,2016-06-18,2.375
CENTRO OESTE,2016-06-25,2.424
CENTRO OESTE,2016-07-02,2.501
CENTRO OESTE,2016-07-09,2.485
CENTRO OESTE,2016-07-16,2.384
CENTRO OESTE,2016-07-23,2.478
CENTRO OESTE,2016-07-30,2.48
CENTRO OESTE,2016-08-06,2.346
CENTRO OESTE,2016-08-13,2.473
CENTRO OESTE,2016-08-20,2.452
CENTRO OESTE,2016-08-27,2.471
CENTRO OESTE,2016-09-03,2.447
CENTRO OESTE,2016-09-10,2.449
CENTRO OESTE,2016-09-17,2.45
CENTRO OESTE,2016-09-24,2.341
CENTRO OESTE,2016-10-01,2.445
CENTRO OESTE,2016-10-08,2.446
CENTRO OESTE,2016-10-15,2.461
CENTRO OESTE,2016-10-22,2.471
CENTRO OESTE,2016-10-29,2.513
CENTRO OESTE,2016-11-05,2.367
CENTRO OESTE,2016-11-12,2.669
CENTRO OESTE,2016-11-19,2.67
CENTRO OESTE,2016-11-26,2.365
CENTRO OESTE,2016-12-03,2.673
CENTRO OESTE,2016-12-10,2.365
CENTRO OESTE,2016-12-17,2.689
CENTRO OESTE,2016-12-24,2.698
CENTRO OESTE,2016-12-31,2.69
CENTRO OESTE,2017-01-07,2.361
CENTRO OESTE,2017-01-14,2.712
CENTRO OESTE,2017-01-21,2.737
CENTRO OESTE,2017-01-28,2.386
CENTRO OESTE,2017-02-04,2.735
CENTRO OESTE,2017-02-11,2.739
CENTRO OESTE,2017-02-18,2.363
CENTRO OESTE,2017-02-25,2.367
CENTRO OESTE,2017-03-04,2.691
CENTRO OESTE,2017-03-11,2.666
